Date Time,Sentiment,Text,User Name,Retweets,Favorites
28-12-17,1, طب دلوقتي بيقولوا مصريه اتصالات قفلت مواقع سكس تورنت وحاجه قلبت اولي ابتدائي خالص,,3,7
27-12-17,-1, مشكله انترنت بلد كلها فعلا ولا دي اشتغاله جديده مصريه اتصالات,,0,1
27-12-17,-1, مجددا خدعوك فقالوا قرش عض كبل حقيقه سّوريّه اتّصالات قالت سبب سفينه قطعته مياه مصريه,,0,6
27-12-17,1, خاص ننشر حوافز ماليه لموظفي بريد عمل بطاقات الكترونيه خليك فليكس بريد مصريه اتصالات اسماعيلي,,0,0
27-12-17,1, افضل مواقع عملات رقميه اسماعيلي مصريه اتصالات خليك فليكس,,0,0
27-12-17,1, تدفع رسوم رخصه سيارات كترونيا اسماعيلي مصريه اتصالات خليك فليكس سيارات حسني عبد ربه,,0,0
27-12-17,1, منك بدل ايد هتفشخك ١٠٠ الف ايد مصريه اتصالات,,0,1
27-12-17,1, يشرفنا خدمه حضرتك مصريه اتصالات ونرجو قبول اعتذارنا اي تاخير مقصود توضيح ال,,0,0
27-12-17,1, حضور قوي موظفي مصريه اتصالات راعي رئيسي اولمبياد خاص مصري لمؤازه فريق مصري مبارته اليوم,,0,1
27-12-17,1, تليفون ارضي يناير استعلم الان فاتوره تليفون ارضي يناير اسم ورقم تليفون عبر موقع شركه مصريه اتصالات,,0,0
27-12-17,1, فاتوره تليفون ارضي لشهر يناير شركه مصريه اتصالات,,0,0
27-12-17,-1, مصريه اتصالات سيطره,,0,3
27-12-17,1, فاتوره تليفون استعلام فاتوره تليفون ارضي موقع مصريه اتصالات وسداد فاتوره منزل,,0,0
27-12-17,1, بقوا تبع مصريه اتصالات,,0,1
27-12-17,1, عبر اسلاك شركه مصريه اتصالات,,0,0
27-12-17,1, اكتوبر موقع شركه مصريه اتصالات الان فاتوره تليفون ارضي يناير عبر موقع,,0,0
27-12-17,1, فاتوره تليفون ارضي لشهر يناير شركه مصريه اتصالات,,0,0
27-12-17,1, ابو قريش مصريه اتصالات اعاده نظر تقديم خدمه هاتف جوال برخصه فرضيه خميس ديسمبر,,0,0
27-12-17,-1, اعلان رسمي رفع دعم كهرباء مياه فاننا ندفع قيمه استهلاكنا فقط سعر حر ولكن سندفع فاسد مرتشي غبي قراراته وسندفع تكلفه سيارات هوانم مسؤلين وابنائهم ورحلاتهم كل يضاف الي تكلفه سلع قطاع عام كانت تفعل معنا مصريه اتصالات,,0,0
27-12-17,1, مصريه اتصالات علاوه دوريه موطفين بقيمه بدايه عام جديد,,0,0
27-12-17,1, مصريه اتصالات علاوه دوريه موطفين بقيمه بدايه عام جديد,,0,0
27-12-17,1, شاي ياسمين بمليون جنيها مصريه اتصالات انفرادي جديد صحيفه كلمه اليوم باعه,,0,0
27-12-17,1, استعلام فاتوره تليفون ارضي لشهر ديسمبر شركه مصريه اتصالات وطرق دفع اكتوبر تليفون ارضي,,0,1
27-12-17,1, يجيكم ويحط عليكم مصريه اتصالات تي اي داتا,,0,0
27-12-17,1, دعم مصريه اتصالات محتاج دعم امام حافظين فاهمين واما بيكذبوا لان معندهمش حل ولا عايزين يعترفوا بمشكله,,0,0
27-12-17,1, استعلم الان فاتوره تليفون ارضي يناير اسم ورقم تليفون عبر موقع شركه مصريه اتصالات,,0,0
27-12-17,1, انا مثلك واوامر كاهن عاليه خاص كتاب مقدس شركه مصريه اتصالات سباقات مؤسف انك لست سباق جميعا درايه وانت سباق وحيد عالم,,0,0
27-12-17,1, تعرف كيفيه تحويل لشبكه محمول رابعه اعلنت شركه مصريه اتصالات طرح خطوط شبكه محمول رابعه لتضم باقه خدمات تقدمها شركه مثل انترنت شركه تي داتا وخدمه تليفون ارضي تي تقدمها مئات سنترالات ال,,0,0
27-12-17,-1, عاوزين نبقي متحاملين ونعمم احكامنا حاجه اسمها اهلاوي مانشستراوي عارف ماله كلام كله غلط صح جمهور مانشستر اغبيا مانشستراوه بيشجع مصريه اتصالات هيبقي غبي برضو,,2,0
26-12-17,-1, طيب ممدوح مشكله دي كانت عندي وحد اعرفه مصريه اتصالات بعتلي غيرلي سلك بس قالك باشمهندس بتوصيه ناس سنترال بييجي عامل تليفونات يغيرلك سلك كله اللي داخل عالشقه,,1,0
26-12-17,-1, انتوا مننا انتوا زمن روتين تعقيد حكومي موظفين اللي مهمتهم انتهاء الشهر واستلام راتب مصريه اتصالات اسوء شركه,,0,0
26-12-17,-1, اخر رد اخ او اخت عملوا استعجال وهيعوضوني ه مصريه اتصالات اسوء شركه,,0,0
26-12-17,-1, ردود حافظين بنعتذر لحضرتك وعملنا طلب استعجال مصريه اتصالات اسوء شركه,,0,0
26-12-17,1, تليفون ارضي يناير استعلم الان فاتوره تليفون ارضي يناير اسم ورقم تليفون عبر موقع شركه مصريه اتصالات,,0,0
26-12-17,-1, مصريه اتصالات باكر ناوي اعمل محضر رسمي شركهالمصريه اتصالات جاي معايا اسوء لاخدمه تتوقعها,,0,0
26-12-17,1, مصريه عاوز تحرق دمك عاوز يجيلك جلطه عاوز يجيلك امراض حل مصريه اتصالات ابداع اقتناع,,0,0
26-12-17,1, تعرف تفاصيل باقات جديده انترنت تي اي داتا بلس شركه مصريه اتصالات واطلاق خدمات جيل رابع في,,0,0
26-12-17,-1, واحد بيدفع اشتراك خدمه انتر نت اشتراك مقابل تقديم خدمه مصر اشتراك مقابل حرقه دم مصريه اتصالات,,0,0
26-12-17,1, مصريه اتصالات,,0,0
26-12-17,1, جماعه مصريه اتصالات تي داتا,,0,3
26-12-17,-1, عاوز تحرق دمك بجد يبقي اختيارك امثل اسوء نت مصر مصريه اتصالات,,0,0
26-12-17,1, استعلام فاتوره تليفون ارضي لشهر ديسمبر شركه مصريه اتصالات وطرق دفع,,0,0
26-12-17,-1, اكواد مصريه اتصالات موبايل جديده شحن رصيد وتحويله باقات خطط اسعار باقات,,0,0
26-12-17,1, تليفون ارضي يناير استعلم الان فاتوره تليفون ارضي يناير اسم ورقم تليفون عبر موقع شركه مصريه اتصالات,,0,0
26-12-17,-1, اسوء شركه واسوء خدمه عملاء مصريه اتصالات اسوء شركه,,0,0
26-12-17,-1, انترنت مصريه اتصالات زفت,,0,0
26-12-17,1, مصريه اتصالات تقرر منح علاوه عاملين وزياده بدل وظيفي يناير مقبل,,0,0
26-12-17,-1, عنوان مصريه اتصالات قرارات مجلس اداره شركه بجلسته منعقده بتاريخ اسم شركه مصريه اتصالاتكود ترقيم ال عنوان مصريه اتصالات قرارات مجلس اداره شركه بجلسته منعقده بتاريخ اسم شر,,0,0
26-12-17,1, شركه مصريه اتصالات,,0,0
26-12-17,1, اكتوبر موقع شركه مصريه اتصالات الان فاتوره تليفون ارضي يناير عبر موقع,,0,0
26-12-17,-1, مصريه اتصالات سنترال كفر دوار,,0,0
26-12-17,-1, شكوي احد اعضاء منطقه ه شارع امام حسين اذن ادمن برجاء نشر مشكله مصريه اتصالات سنترال,,0,0
25-12-17,1, رئيس مصريه اتصالات رخصه محمول انقذت مصير الف موظف شركه,,0,0
25-12-17,-1, عشر ايام حصل مصيبه كده معظم مكانش راوترات هوواوي بتاعت مصريه اتصالات اختراقها بس متاثرتش كلها نفس وقت,,0,1
25-12-17,1, بقت مصريه اتصالات معتش تي داتا,,0,0
25-12-17,1, مال نت انترنت تي ايه داتا مصريه اتصالات,,0,0
25-12-17,-1, مصريه اتصالات تعريص بلا حدود,,0,0
25-12-17,-1, نقول شبكه محمول بتاعت مصريه اتصالات وكان قبلها دخول تكنولوجيا ال بس فاكر دي كانت ولا,,0,1
25-12-17,1, استعلام فاتوره تليفون ارضي لشهر ديسمبر شركه مصريه اتصالات وطرق دفع اكتوبر استعلام رقم تليفون ارضي تليفون منزلي شركه مصريه اتصالات فاتوره تليفون ارضي,,0,0
25-12-17,-1, مصريه اتصالات تي داتا سابقا حطت رساله نصيه مفادها حاليا عطل انترنت مصر عالم عشان,,0,0
25-12-17,-1, ينعل ميتين ام تي ايداتا مصريهللاتصالات اوسخ خدمه بجد نصابين ولاد ستين كلب,,0,3
25-12-17,1, مصريه اتصالات لسه طور بدايات باقي شركات اللي اخدت خير مصريين مدار سنوات شركات بتاخد فلوس بره شركات ام عايزها تدعم بردوا مشاريعك واقتصادك,,0,2
25-12-17,1, ال ناوي يشترك ال يبعد مصريه اتصالات,,0,0
25-12-17,1, تعرف كيفيه تحويل لشبكه محمول رابعه اعلنت شركه مصريه اتصالات طرح خطوط شبكه محمول رابعه لتضم باقه خدمات تقدمها شركه مثل انترنت شركه تي داتا وخدمه تليفون ارضي تي تقدمها مئات سنترالات ال,,0,0
25-12-17,-1, مصريه اتصالات تتجه لالغاء سرعه انترنت اقل ميجا وفودافون ندرس امر كشفت شركه مصريه,,0,0
25-12-17,1, وحتي مبرر لرفع اسعار نت تي عائقا غالبيه مستخدميه مصريه اتصالات تتجه لالغاء سرعه انترنت اقل ميجا,,0,0
25-12-17,1, حاليا فندم احنا مشغل متكامل بنقدم خدمات اتصالات مجتمعه مكان واحد اي استفسار بخصوص خدمه انترنت ارضي يشرفنا مساعدتك حاليا مصريه اتصالات هتقدر تحصل اسرع موبايل انترنت مصر اقل تكلفه ماليه وده طريق باقات الم,,0,0
25-12-17,1, مصريه اتصالات تبيع حصتها فودافون مصر مركز دلتا ابحاث,,0,0
25-12-17,1, كايروكي زمان اعلان مصريه اتصالات,,0,0
25-12-17,-1, مصريه اتصالات تتجه لالغاء سرعات انترنت اقل ميجا بدايه عام مقبل رابط اول تعليق,,0,0
25-12-17,1, مصريه اتصالات غاء سرعات انترنت اقل ميجا تقرير,,0,0
25-12-17,-1, وده شكل رد اللي مصريه اتصالات بتبعته وقد باين انهم بيتحركوا وعاوزين يحلوا موضوع بسرعه واللي باينه رد موحد تقريبا لدرجه انه شبه رد الي حاجه تسكت عميل ويتكتم ولما نفضاله نبقي نشوف اللي عنده وده شكل رد اللي بسمعه ١٣ مايو,,0,0
